mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,7,80,0.7560596962300541,0.11823316950648083,-0.03677486643611972,0.13491442911602813,-0.007745400143128145,0.017083721933731862,0.42730853497877364,0.08543542035512497,0.33533573978806264,0.07126956909075546,0.042487494989995135,0.009451031907870769
AI,7,90,0.824148817090311,0.0763139969581783,0.00580265400737765,0.1173713230825747,-0.0018189032378230668,0.01525393973750511,0.40184972117796247,0.13440229700841613,0.3201570558417608,0.09709334188695828,0.04015465805810343,0.011579509901658297
AI,7,100,0.7403355300317552,0.06291573647593558,0.01409742174615009,0.16938606261044833,-0.0014981497450602273,0.022235875438904214,0.44550071544814535,0.09694920370372101,0.35282052378073797,0.07210846407553544,0.045938674788748426,0.010129408679161001
AI,7,125,0.7188506370873119,0.1050510939484186,0.0023968216621584274,0.14170288503797407,-0.0027199270705761504,0.018652599720311896,0.4145993873560544,0.07546105137208865,0.32431811742623,0.05480982563555903,0.04341691285068913,0.006547609934027876
AI,7,150,0.6839140800515969,0.08124567264579496,-0.002569239277063203,0.15004358259353498,-0.0024825915876763678,0.020515997373574252,0.3763272383332216,0.051436864128133974,0.29390091120704753,0.04686545665782797,0.03990370039471534,0.006281265435330247
AI,7,200,0.5626394880413806,0.13738427881279439,0.0017229393405176585,0.15934297223888302,-0.0022123904605223263,0.02133333258569748,0.42240333040656425,0.12175381032573437,0.33633827118001597,0.0925524569464903,0.04565628608198178,0.01137860768413256
AI,7,250,0.410396105804999,0.20701130366803663,0.05990391507945563,0.21234234193524668,0.00483973583304503,0.027383599752135234,0.41415196553187594,0.19024325121546365,0.3204768703303693,0.10512726969000237,0.043058243896224785,0.011187588419230031
AI,7,300,0.45563553118240707,0.3060706960045221,-0.04695109061268848,0.1488072636857418,-0.008176856696116511,0.020997801385531294,0.28603512053847463,0.06160617328212472,0.2413306485842101,0.0555248391627016,0.03418719225218174,0.00816606769060117
AI,7,350,0.4380656638317335,0.29212300573444067,0.0062747179091354865,0.12616712675860683,-1.1167943246215609e-4,0.018276888284530505,0.2298207604132121,0.054047386052672106,0.18453857096517154,0.04478850270002877,0.02663747418359996,0.006542572620658027
AI,7,400,0.12390517829994055,0.43999633478721134,-0.012326317754186137,0.11635358038073508,-0.003083595242355107,0.017946066701920463,0.24510559821380165,0.07367635767434644,0.18793387971259048,0.05991180450579183,0.027942385816923945,0.010170157857691592
AI,7,500,0.6644423656145156,0.37697524367694807,0.001554000732509615,0.09296955384616305,-2.522324291539312e-5,0.013776771756866034,0.127152455488209,0.037354261804608255,0.1037385067888859,0.03437139642854245,0.015352228790252883,0.005152693235877256
AI,7,600+,0.6566500586654138,0.19324315122852928,-0.020819093822558712,0.13089769203209445,-0.0036661722930908035,0.020851699699189354,0.13814499431514096,0.0673175322871651,0.12406753784864598,0.05656710067952482,0.01970036379045371,0.009268646342514874
AI,8,<50,0.7520696729462031,0.17366409074544786,0.01248221595361573,0.5043268713084,-0.002262650470721171,0.05878870017395303,0.5273604264764367,0.34361803358974596,0.4440345529885827,0.32078480085915995,0.05254114820160696,0.03666880939594173
AI,8,50,0.7425815326921013,0.3310772205830679,0.020938955301413965,0.3402763592218551,-0.0015939080681523126,0.04037403159428962,0.5164626185313965,0.29475865582559685,0.4354573329713586,0.24260015359189788,0.0518712382851316,0.027579780951968353
AI,8,60,0.7955967771817251,0.1379174232721366,0.08955020828785702,0.23341692552959023,0.00725045629383007,0.02775093582389607,0.48090929346282446,0.20126117521063094,0.38408777375623293,0.1704285870265971,0.04621430639699915,0.0192693306249857
AI,8,70,0.8134369365263714,0.0891005533899413,-0.015861466870041616,0.16221177248160237,-0.004114202484724568,0.02041182186332946,0.4190578650631249,0.09764722634028809,0.341011357054855,0.08845663986569877,0.042260158417859836,0.01101880180100847
AI,8,80,0.8024224477966017,0.049547481732451694,-0.02731872062924268,0.18058525769739436,-0.006130180196572084,0.023127230924716143,0.41595694070096145,0.08780444611817424,0.33071026838428086,0.07377734476456521,0.04194645881644811,0.009711662941054886
AI,8,90,0.8224474881273285,0.07309307430820888,0.053837593196313586,0.16301297537017448,0.005010799307703023,0.02116195851162746,0.4265285370617518,0.1217953311854032,0.3431490936900253,0.08343857377827123,0.043234840512923,0.010447290337609272
AI,8,100,0.7831945069880194,0.07955772522856971,0.08319720289782678,0.151201222040633,0.009006099375930596,0.020402926979650196,0.43342800930850256,0.11064519791738141,0.3391927622231904,0.08780159747684974,0.044062117614466656,0.012132825130293935
AI,8,125,0.7983344151509528,0.08719656565149544,0.03593237064270402,0.10751073935402937,0.0033596828045348017,0.014807245793063748,0.36471853185083863,0.083394763612715625,0.28123181480777903,0.060234052645732575,0.037719455565170125,0.007353663174474642
AI,8,150,0.7428653866189843,0.09665018943311597,0.04725443146123945,0.12911260953566145,0.005600362337396928,0.01786637048367702,0.37472199065567807,0.0930938562902907,0.29212584536270003,0.06501307502174479,0.03982013739202275,0.008763312414034868
AI,8,200,0.6682017929048509,0.07877003852990921,0.04209143214628954,0.13614629600412306,0.004968858418515296,0.018880522006686325,0.42099767812672273,0.1075072928106186,0.331335634876555,0.08866327250436898,0.0453718681657508,0.011126854693689469
