mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
EBS,0,50,0.7167512810183403,0.09600030614402785,-0.18413660463515188,0.35179869501575034,-0.1673217575931774,0.16705251338892457,1.4207415418746545,0.3017880738105956,1.0526211778607832,0.2466550272003007,0.29777699854151807,0.15851391939525558
EBS,0,60,0.7224785890161861,0.10265712089629417,-0.13428443019383207,0.29902152488045486,-0.1292693396049957,0.1386184909443385,1.2414217943615473,0.27900087626456976,0.9125481524968992,0.2213804967230359,0.24879289465643395,0.13435708058408644
EBS,0,70,0.7258978765516635,0.0916685863271028,-0.10154293160896834,0.2594722007706733,-0.08694988087775982,0.10987115388025394,1.0513535541602193,0.26215426447143025,0.7616007174575599,0.20202399265357388,0.18792546839495397,0.10979085145568976
EBS,0,80,0.7142662827825549,0.11088645237081621,-0.03806827896312605,0.24979391935979642,-0.045403997506586025,0.083214886166486493,0.8960242010741046,0.23358564117379452,0.6547846199876607,0.17479579429754652,0.14070602986117525,0.0797180408550477
EBS,0,90,0.6918038250291217,0.14173787911879945,0.047290670188514426,0.19855628478193907,-0.012391406713886246,0.05065010513504772,0.786216897907102,0.17482231213108915,0.5857122997952144,0.131046218202535,0.11081301230314572,0.048097187296763884
EBS,0,100,0.6854534754663827,0.1460757690389425,0.083566525242243,0.19964260758162042,2.2560405202604007e-4,0.04190428140722421,0.7162939430300798,0.1425049734050107,0.5380295132606803,0.11764633528550208,0.09634672794329059,0.03615606906941093
EBS,0,125,0.6448257363341574,0.17011827720274197,-0.026822947651743853,0.15512473364798848,-0.010811041267214406,0.028769801064097284,0.5675849356421487,0.14169964451211858,0.43780817126573374,0.12482766926810111,0.07537900450944462,0.029930228481719615
EBS,0,150,0.5603106983165987,0.19816144190407828,-0.19529526107381032,0.07878169488334917,-0.03742451531196866,0.015612816610965455,0.5382316676397968,0.09411373199588105,0.4278195055427047,0.07608501140345166,0.07073033599564876,0.01740145602005861
EBS,0,200,0.47995390942605665,0.15821295267709978,-0.4925311593340387,0.2141855272093388,-0.08648782693454679,0.03926033836315041,0.690562984943489,0.1736842329784832,0.5817313087077849,0.16610726513367113,0.09857113569469736,0.03316527771565626
EBS,0,250,0.3821750887113738,0.2449908093561725,-0.3350799932106439,0.12346532818144072,-0.05702173558096869,0.02178299073419669,0.5522960920754214,0.13199637650896898,0.44995588472487535,0.10014039340685364,0.07360475495969183,0.0186839343925201
EBS,0,300,0.20175724049723415,0.3387076827082431,-0.17585983320691942,0.042508017092225396,-0.02998431060415773,0.008443357383926922,0.4122594496479235,0.10896150176824641,0.30888192950581383,0.08128272054737773,0.04882586980913649,0.014587269774168424
EBS,0,350,0.13897428397648245,0.27201414530122864,-0.008813977130705596,0.02445087781135486,-0.0021945129798770103,0.00350925070028018,0.23060329691769815,0.04907937415638171,0.1679698773275125,0.032474911273405134,0.024969442948111438,0.004747690838262679
